Index,Ticker,AveragePriceTarget,NumRatings,ClosingPrice,MarketCap,ExpectedGrowthRate,OverallRecommendation,ProjectedMarketCap,TotalRevenue,NormEBITDA,ReturnOnAssets,ChangeNormEBITDA,ChangeRevenue,OperatingCashFlow,ChangeOCF,Sector
1158,LTC,40.0,7,33.75,1396325250.0,0.185,1,1654645421.25,175153000.0,135937000.0,0.03405,0.0,19831000.0,105586000.0,0.0,Real Estate
1160,LTH,18.0,9,15.68,3157199421.447754,0.148,1,3624464935.8220215,1822557000.0,339802000.0,0.00441,300000.0,504504000.0,200969000.0,0.0,Consumer Cyclical
1161,LTHM,30.0,17,20.27,3635911062.110901,0.48,1,5381148371.924133,813200000.0,370200000.0,0.10298,26500000.0,392800000.0,454700000.0,0.0,Basic Materials
1162,LTRX,10.0,5,4.28,156300043.66192818,1.336,1,365116901.99426425,129655000.0,2383000.0,-0.020299999,-1040000.0,58178000.0,-13962000.0,-4546000.0,Technology
1163,LULU,413.0,19,364.81,46315182860.04639,0.132,1,52428786997.57251,6256617000.0,1640349000.0,0.20452999,283039000.0,1853901000.0,966463000.0,0.0,Consumer Cyclical
1165,LUNG,13.0,7,10.96,412627561.4361763,0.186,1,489376287.8633051,53662000.0,-57504000.0,-0.15694,1513000.0,5246000.0,-45083000.0,0.0,Healthcare
1166,LUV,43.5,18,31.58,18850765892.37854,0.377,1,25957504633.80525,23814000000.0,2573000000.0,0.01914,9000000.0,8024000000.0,3790000000.0,0.0,Industrials
1167,LVLU,3.5,8,2.13,84040858.51535797,0.643,1,138079130.54073316,439652000.0,13009000.0,0.03927,0.0,64027000.0,6199000.0,0.0,Consumer Cyclical
1168,LVOX,4.0,4,3.01,279357497.1148968,0.329,1,371266113.6656978,136025000.0,-28622000.0,-0.10261,0.0,16794000.0,-23819000.0,0.0,Technology
1169,LW,110.0,7,104.17,14987042639.924316,0.056,0,15826317027.760078,4098900000.0,897800000.0,-1.0,397600000.0,428000000.0,579200000.0,161100000.0,Consumer Defensive
1170,LXP,13.0,4,9.95,2916285403.296753,0.307,1,3811585022.108856,321245000.0,235335000.0,0.00803,187399000.0,-22752000.0,194269000.0,0.0,Real Estate
1171,LXRX,5.5,4,2.31,435957049.20101166,1.381,1,1038013734.1476088,139000.0,-98737000.0,-0.32901,427000.0,-159000.0,-88851000.0,0.0,Healthcare
1172,LXU,18.5,8,9.76,743020072.4645691,0.895,1,1408023037.3203585,901711000.0,384480000.0,0.14983,68019000.0,345472000.0,345654000.0,0.0,Basic Materials
1173,LYB,98.0,20,94.27,30696573386.90185,0.04,0,31924436322.37793,50451000000.0,6399000000.0,0.0884,0.0,4278000000.0,6119000000.0,0.0,Basic Materials
1175,LYTS,18.5,4,12.85,361945960.7448578,0.44,1,521202183.4725952,455120000.0,31203000.0,0.066539995,19980000.0,139508000.0,32742000.0,36605000.0,Technology
1176,LZ,12.0,8,9.04,1782389744.7986755,0.327,1,2365231191.347842,619979000.0,-14449000.0,-0.10585,0.0,44899000.0,73837000.0,0.0,Industrials
1177,M,23.0,13,18.35,5152422913.511353,0.253,1,6455985910.6297245,25305000000.0,2520000000.0,0.06902,15000000.0,13000000.0,1615000000.0,0.0,Consumer Cyclical
1178,MAA,179.0,18,149.19,17788819131.103516,0.2,1,21346582957.32422,2019866000.0,1130169000.0,0.0349,544004000.0,241784000.0,1058479000.0,0.0,Real Estate
1179,MAC,12.5,12,10.23,2288174605.77063,0.222,1,2796149368.25171,859164000.0,447259000.0,0.0092400005,10868000.0,11727000.0,337510000.0,0.0,Real Estate
1180,MAG,18.23,10,13.32,1371906688.5681152,0.369,1,1878140256.6497493,0.0,-11378000.0,-0.03773,0.0,0.0,-8718000.0,0.0,Basic Materials
1181,MAN,86.0,12,78.96,3991988569.713593,0.089,0,4347275552.418102,19827500000.0,750500000.0,0.04334,0.0,-896900000.0,423300000.0,0.0,Industrials
1182,MANH,165.0,5,152.84,9536726683.496094,0.08,0,10299664818.17578,767084000.0,159363000.0,0.17198,4689000.0,103441000.0,179630000.0,0.0,Technology
1183,MAPS,2.0,5,0.71,125955727.91576384,1.817,1,354817285.5387067,215531000.0,-83494000.0,-0.08329,0.0,22385000.0,-11621000.0,0.0,Technology
1184,MAR,183.0,18,162.56,50774317358.40625,0.126,1,57171881345.56544,20773000000.0,3811000000.0,0.07779,89000000.0,6916000000.0,2363000000.0,0.0,Consumer Cyclical
1185,MARA,9.5,6,7.93,926557039.9427414,0.198,1,1110015333.8514042,117753000.0,-36551000.0,-0.19444,0.0,-32710770.0,-176481000.0,0.0,Financial Services
1186,MAS,56.5,16,47.38,10670118759.582764,0.192,1,12718781561.422655,8680000000.0,1450000000.0,0.15528,123000000.0,305000000.0,840000000.0,0.0,Industrials
1187,MASI,195.0,8,182.8,9615627480.52826,0.067,0,10259874521.723652,2035800000.0,347900000.0,0.055560004,1800000.0,796647000.0,29400000.0,-100000.0,Healthcare
1188,MAT,25.0,9,17.64,6478765914.711914,0.417,1,9180411301.146782,5434687000.0,819332000.0,0.0708,182232000.0,-23000000.0,442842000.0,-158000.0,Consumer Cyclical
1189,MAX,19.5,6,14.41,867481990.814209,0.353,1,1173703133.5716248,459072000.0,45851000.0,-0.08919,0.0,-186202000.0,28274000.0,0.0,Communication Services
1190,MAXN,31.0,6,27.96,1306864337.2077942,0.109,1,1449312549.9634438,1060113000.0,-139734000.0,-0.09873,0.0,276834000.0,3437000.0,0.0,Technology
1191,MAXR,53.0,11,51.28,3880967944.7348633,0.034,0,4012920854.855849,1605000000.0,249000000.0,0.0064499998,0.0,-165000000.0,325000000.0,0.0,Technology
1192,MBLY,44.0,17,40.6,32452554479.52832,0.084,0,35178569055.8087,1869000000.0,559000000.0,-0.0014399999,0.0,483000000.0,546000000.0,0.0,Consumer Cyclical
1193,MBUU,72.0,9,53.07,1086693155.7510376,0.357,1,1474642612.354158,1214877000.0,260177000.0,0.17943001,40380000.0,288362000.0,157692000.0,-7154000.0,Consumer Cyclical
1194,MC,36.0,7,38.04,2617152062.988281,-0.054,0,2475825851.5869136,985297000.0,224075000.0,0.12168,0.0,-555314000.0,32994000.0,0.0,Financial Services
1195,MCHP,100.0,20,79.52,44129541980.913086,0.258,1,55514963811.98866,6820900000.0,3863400000.0,0.10967,1092300000.0,1382500000.0,3659200000.0,816500000.0,Technology
1196,MCO,334.0,14,302.85,55503015345.78516,0.103,1,61219825926.401024,5468000000.0,2391000000.0,0.086289994,0.0,-750000000.0,1474000000.0,0.0,Financial Services
1197,MCRB,13.0,5,5.61,749591387.8397942,1.317,1,1736803245.624803,7128000.0,-237508000.0,-0.43787998,6629000.0,-137799000.0,-228816000.0,0.0,Healthcare
1198,MCRI,90.5,4,72.84,1381162874.5605469,0.242,1,1715404290.2041993,477870000.0,154875000.0,0.10711,0.0,82493000.0,139768000.0,0.0,Consumer Cyclical
1199,MCW,11.0,9,8.13,2498316515.1672363,0.353,1,3380222245.0212708,876506000.0,248350000.0,0.04563,0.0,118149000.0,229201000.0,0.0,Consumer Cyclical
1200,MD,18.5,8,14.94,1240512985.1579666,0.238,1,1535755075.625563,1972021000.0,237358000.0,0.0541,0.0,60830000.0,166941000.0,0.0,Healthcare
1201,MDB,250.0,19,213.09,14993288306.969238,0.173,1,17587127184.074917,1284040000.0,-294275000.0,-0.09139,23198000.0,410258000.0,-12970000.0,0.0,Technology
1202,MDGL,320.0,12,236.74,4223986200.010681,0.352,1,5710829342.414441,0.0,-290919000.0,-0.57707,467000.0,0.0,-224857000.0,0.0,Healthcare
1203,MDLZ,74.0,19,71.4,97340332653.0459,0.036,0,100844584628.55556,31496000000.0,5020000000.0,0.04408,134000000.0,2776000000.0,3908000000.0,0.0,Consumer Defensive
1205,MDRX,21.5,7,12.93,1412731833.343506,0.663,1,2349373038.8502507,1503037000.0,311502000.0,0.0216,-51398000.0,300000.0,160812000.0,236212000.0,Healthcare
1206,MDT,89.0,18,80.27,106792806365.22852,0.109,1,118433222259.03842,31686000000.0,8822000000.0,0.04222,-110000000.0,1569000000.0,5636000000.0,-1710000000.0,Healthcare
1207,MDV,17.0,5,10.5,79233735.0,0.619,1,128279416.965,46174267.0,26658781.0,0.01754,-796664.0,9951550.0,16648821.0,0.0,Real Estate
1208,MDWD,25.0,5,12.56,119001733.57572556,0.99,1,236813449.81569383,23763000.0,-13614000.0,-0.33043,-2942000.0,2733000.0,-11885000.0,0.0,Healthcare
1209,ME,6.0,4,2.24,1020286386.4238434,1.679,1,2733347229.2294765,271893000.0,-286997000.0,-0.1744,-26003000.0,27973000.0,-155634000.0,11194000.0,Healthcare
1210,MEG,51.0,5,32.98,985472068.3216096,0.546,1,1523539817.6252084,544416000.0,29211000.0,-0.01754,0.0,-1997000.0,20649000.0,0.0,Industrials
1212,MELI,1430.0,16,1250.05,63036148807.25098,0.144,1,72113354235.49512,10537000000.0,1702000000.0,0.047989998,0.0,3467591000.0,2940000000.0,0.0,Consumer Cyclical
1213,MEOH,58.5,12,44.62,3092197338.4588623,0.311,1,4053870710.719568,4311188000.0,1085319000.0,0.06,-248000.0,-103371000.0,987349000.0,9590000.0,Basic Materials
1214,MERC,14.25,4,9.25,615355325.0,0.541,1,948262555.825,2280937000.0,542461000.0,0.12498,-18494000.0,477682000.0,360660000.0,0.0,Basic Materials
1215,MESO,9.0,6,3.3,487756466.5521088,1.727,1,1330111884.2876008,10211000.0,-71379000.0,-0.06877,5194000.0,2755000.0,-60105000.0,5677000.0,Healthcare
1216,METC,13.0,4,8.7,386730651.521492,0.494,1,577775593.3731091,565688000.0,194218000.0,0.22463,2637000.0,282294000.0,187870000.0,0.0,Basic Materials
1217,MGA,62.0,14,51.24,14651156159.927368,0.21,1,17727898953.512115,37840000000.0,3126000000.0,0.03894,0.0,1598000000.0,2095000000.0,0.0,Consumer Cyclical
1218,MGM,54.0,17,43.18,16101476673.797607,0.251,1,20142947318.920807,13127485000.0,1666059000.0,-0.02476,-1876000.0,3447345000.0,1756462000.0,0.0,Consumer Cyclical
1219,MGNI,15.0,6,8.89,1200656705.2481384,0.687,1,2025507861.7536097,577069000.0,117075000.0,-0.02427,1021000.0,108656000.0,192550000.0,0.0,Communication Services
1220,MGNX,11.0,9,7.35,451842714.13726807,0.497,1,676408543.0634903,75643000.0,-180051000.0,-0.2465,11865000.0,76298000.0,-86959000.0,0.0,Healthcare
1221,MGPI,125.0,6,96.47,2122397908.8562007,0.296,1,2750627689.877636,782358000.0,167078000.0,0.07236,0.0,155638000.0,88936000.0,0.0,Consumer Defensive
1223,MHK,115.0,15,93.61,6186273056.335449,0.229,1,7602929586.236267,11737065000.0,1549819000.0,0.04145,22753000.0,536452000.0,669153000.0,0.0,Consumer Cyclical
1224,MIDD,174.5,8,137.93,7432150760.345459,0.265,1,9401670711.837006,4032853000.0,663108000.0,0.06601,138061000.0,782061000.0,332552000.0,0.0,Industrials
1225,MIRM,55.0,7,24.71,937769175.2548218,1.226,1,2087474184.1172333,77062000.0,-123317000.0,-0.29739,3681000.0,57924000.0,-120136000.0,0.0,Healthcare
1226,MITK,17.0,4,9.23,412400071.546936,0.842,1,759640931.7894561,119797000.0,29728000.0,0.04977,6845000.0,18487000.0,28338000.0,-9003000.0,Technology
1227,MKC,77.5,12,85.31,22570893286.54492,-0.092,0,20494371104.18279,6350500000.0,1166700000.0,0.044310004,3400000.0,32600000.0,737000000.0,85500000.0,Consumer Defensive
1228,MKFG,2.25,7,0.88,172343866.5966282,1.557,1,440683266.8875783,100958000.0,-75406000.0,-0.15932,9181000.0,9737000.0,-73521000.0,0.0,Technology
1229,MKSI,113.0,11,84.16,5610888532.150269,0.343,1,7535423298.677811,3547000000.0,881000000.0,0.051599998,0.0,597400000.0,529000000.0,0.0,Technology
1230,MKTX,345.0,9,337.74,12711452464.453123,0.021,0,12978392966.206638,718300000.0,400434000.0,0.13017,5708000.0,19349000.0,289231000.0,0.0,Financial Services
1231,MLM,415.0,14,337.06,21584075121.661377,0.231,1,26569996474.76516,6160700000.0,1775200000.0,0.04622,0.0,746700000.0,991200000.0,0.0,Basic Materials
1232,MLNK,16.0,7,16.81,1368029762.7773745,-0.048,0,1302364334.1640606,267676000.0,88938000.0,0.023,0.0,20370000.0,74587000.0,0.0,Technology
1233,MMC,180.0,17,168.2,83186842036.28906,0.07,0,89009920978.8293,20720000000.0,5249000000.0,0.08319,0.0,900000000.0,3465000000.0,0.0,Financial Services
1234,MMP,57.5,16,54.12,11002271062.858582,0.062,0,11684411868.755814,3200400000.0,1381800000.0,-1.0,292800000.0,467300000.0,1141300000.0,0.0,Energy
1235,MMSI,78.0,5,75.1,4304581712.539673,0.039,0,4472460399.32872,1150981000.0,194667000.0,0.03852,0.0,76230000.0,114291000.0,0.0,Healthcare
1236,MMYT,40.0,7,23.42,2465517088.031769,0.708,1,4211103186.358261,303922000.0,51639000.0,0.00262,42491000.0,140482000.0,-13846000.0,-19844000.0,Consumer Cyclical
1237,MNDY,170.0,17,129.36,5655619226.68457,0.314,1,7431483663.863525,519029000.0,-125519000.0,-0.11254,17929000.0,210879000.0,27138000.0,0.0,Technology
1238,MNKD,6.75,6,4.05,1068892250.339508,0.667,1,1781843381.31596,99770000.0,-57399000.0,-0.13976,9111000.0,24328000.0,-80679000.0,0.0,Healthcare
1240,MNST,100.0,20,52.8,55166493513.265625,0.894,1,104485338714.12508,6311050000.0,1645962000.0,0.123050004,61241000.0,769698000.0,887699000.0,0.0,Consumer Defensive
1241,MNTV,9.46,5,9.38,1413472217.245102,0.009,0,1426193467.2003078,480917000.0,-42693000.0,-0.044910002,-1157000.0,37131000.0,8801000.0,0.0,Technology
1242,MODG,30.5,10,20.84,3861672701.554688,0.464,1,5653488835.076063,3995700000.0,451300000.0,0.019650001,-26200000.0,862253000.0,-35100000.0,0.0,Consumer Cyclical
1243,MODN,46.0,6,32.47,1225245755.0628662,0.417,1,1736173234.924081,219164000.0,-4743000.0,-0.02437,-1337000.0,25719000.0,16680000.0,-8607000.0,Technology
1244,MODV,145.0,5,85.03,1202944901.730347,0.705,1,2051021057.4502416,2504393000.0,157499000.0,0.021440001,0.0,507501000.0,-10442000.0,0.0,Healthcare
1246,MOH,352.0,16,283.91,16580344213.867188,0.24,1,20559626825.195312,31974000000.0,1557000000.0,0.070700005,0.0,4203000000.0,773000000.0,0.0,Healthcare
1247,MOND,13.0,5,11.7,982713403.9796828,0.111,1,1091794591.8214276,93194000.0,-48993000.0,-0.15755999,0.0,66290000.0,-10612000.0,0.0,Consumer Cyclical
1248,MORF,69.5,6,34.79,1375391375.1945496,0.998,1,2748031967.63871,70808000.0,-62391000.0,-0.08813,1005000.0,51014000.0,-100977000.0,0.0,Healthcare
1249,MOS,54.0,17,46.29,15575983908.383057,0.167,1,18177173221.083027,19125200000.0,5647700000.0,0.13340001,964900000.0,6767800000.0,3935800000.0,0.0,Basic Materials
1250,MP,44.0,10,26.37,4708838309.8602295,0.669,1,7859051139.156723,527510000.0,365685000.0,0.09927,18356000.0,195558000.0,343514000.0,0.0,Basic Materials
1251,MPLX,39.0,14,34.64,34752232987.6709,0.126,1,39131014344.11743,10541000000.0,4911000000.0,-1.0,1153000000.0,966000000.0,5019000000.0,0.0,Energy
1252,MPW,14.0,14,8.11,4849779794.692993,0.726,1,8370719925.640106,1542851000.0,1080880000.0,0.03063,12600000.0,-1818000.0,739010000.0,0.0,Real Estate
1253,MPWR,545.0,12,473.32,22848766041.56494,0.151,1,26298929713.841248,1794148000.0,585347000.0,0.18340999,42560000.0,586350000.0,246674000.0,0.0,Technology
1254,MQ,7.0,17,4.28,2383164105.3042297,0.636,1,3898856476.27772,748206000.0,-205955000.0,-0.07284,0.0,231031000.0,-12966000.0,0.0,Technology
1255,MRC,16.0,4,9.45,796295691.1278992,0.693,1,1348128605.079533,3363000000.0,173000000.0,0.04942,0.0,697000000.0,-20000000.0,0.0,Energy
1256,MRCY,54.5,10,50.58,2958191639.089966,0.078,0,3188930586.938983,988197000.0,139397000.0,0.01306,-17087000.0,64201000.0,-54334000.0,-35465000.0,Industrials
1260,MRUS,35.0,8,18.6,861233957.6631546,0.882,1,1620842308.322057,49107000.0,-192554000.0,-0.20955999,7779000.0,19164000.0,-149899000.0,1086000.0,Healthcare
1261,MRVI,22.0,10,13.52,3568360760.818481,0.627,1,5805722957.851668,883001000.0,606499000.0,0.18628,38103000.0,83761000.0,535977000.0,0.0,Healthcare
1262,MRVL,50.5,18,40.09,34204788130.18799,0.26,1,43098033044.03687,5919600000.0,1769600000.0,0.01115,0.0,1457217000.0,1288800000.0,0.0,Technology
1263,MSCI,550.0,10,538.37,43103516919.06738,0.022,0,44051794291.28687,2248598000.0,1333384000.0,0.14407,24524000.0,205054000.0,1095369000.0,0.0,Financial Services
1264,MSGE,64.5,6,55.97,1981617893.218994,0.152,1,2282823812.988281,1724618000.0,124462000.0,-0.00088,141150000.0,1544217000.0,63519000.0,-77821000.0,Communication Services
1265,MSGS,230.5,4,194.6,4647417885.76355,0.184,1,5502542776.744043,821354000.0,105746000.0,0.04738,15037000.0,405633000.0,185603000.0,7547000.0,Communication Services
1266,MSI,302.0,9,286.14,47843471158.38281,0.055,0,50474862072.09386,9112000000.0,2308000000.0,0.103190005,130000000.0,941000000.0,1823000000.0,0.0,Technology
1267,MSM,89.0,7,84.56,4691498592.547607,0.053,0,4940148017.952631,3691893000.0,567182000.0,0.11851,14582000.0,448669000.0,605202000.0,340799000.0,Industrials
1268,MTCH,60.0,17,36.01,10057808015.03418,0.666,1,16756308153.046944,3188843000.0,932889000.0,0.06962,0.0,205566000.0,525688000.0,0.0,Communication Services
1269,MTD,1519.0,10,1529.87,34107227645.1416,-0.007,0,33868477051.62561,3919709000.0,1248563000.0,0.20954001,0.0,201779000.0,859067000.0,0.0,Healthcare
1270,MTDR,71.5,12,50.49,6011945479.858398,0.416,1,8512914799.479492,3058025000.0,2220497000.0,0.22400999,0.0,1395044000.0,1978739000.0,0.0,Energy
1271,MTH,122.0,9,116.44,4258373905.285645,0.048,0,4462775852.739356,6298154000.0,1314107000.0,0.15453,0.0,1150828000.0,405270000.0,0.0,Consumer Cyclical
1272,MTLS,13.75,4,7.8,460695311.2654686,0.763,1,812205833.7610211,232023000.0,25810000.0,0.0063899998,0.0,26573000.0,24709000.0,0.0,Technology
1273,MTN,253.0,8,234.01,9518192719.569395,0.081,0,10289166329.854515,2525912000.0,843177000.0,0.0586,162229000.0,616202000.0,704663000.0,-5836000.0,Consumer Cyclical
1274,MTSI,72.0,11,65.58,4638794609.199463,0.098,0,5093396480.9010105,675170000.0,313784000.0,0.06329,9135000.0,68250000.0,181151000.0,4169000.0,Technology
1275,MTTR,6.0,7,2.58,752309897.1132202,1.326,1,1749872820.6853504,136125000.0,-259877000.0,-0.29189,0.0,24951000.0,-118562000.0,0.0,Technology
1276,MTW,15.0,10,14.59,513343319.3687439,0.028,0,527716932.3110687,2032500000.0,148500000.0,0.02927,0.0,312300000.0,76900000.0,0.0,Industrials
1277,MTZ,114.5,10,87.79,6963529560.779907,0.304,1,9080442547.257,9778038000.0,662462000.0,0.017819999,0.0,1826257000.0,352297000.0,0.0,Industrials
1278,MUR,46.0,11,39.0,6087822000.0,0.179,1,7177542138.0,4220140000.0,2722327000.0,0.09897,0.0,1418925000.0,2165744000.0,0.0,Energy
1279,MUSA,305.0,7,252.0,5693688000.0,0.21,1,6889362480.0,23446100000.0,1188900000.0,0.14805001,3000000.0,6085600000.0,994700000.0,0.0,Consumer Cyclical
1280,MWA,13.0,9,13.08,2064664803.3170776,-0.006,0,2052276814.4971752,1247400000.0,186900000.0,0.0531,-3100000.0,136400000.0,26000000.0,-26300000.0,Industrials
1281,MXL,48.0,11,34.31,2701772074.3810425,0.399,1,3779779132.059078,1120252000.0,269773000.0,0.10386,0.0,227854000.0,388726000.0,0.0,Technology
1282,MYPS,5.0,7,3.66,475379111.148119,0.366,1,649367865.8283305,287419000.0,27261000.0,-0.01862,-10482000.0,2890000.0,33384000.0,0.0,Communication Services
1283,MYTE,11.5,6,7.0,625923872.0,0.643,1,1028392921.696,689750000.0,12168000.0,0.0575,-1754000.0,77654000.0,2580000.0,-52260000.0,Consumer Cyclical
1284,NABL,13.75,4,12.96,2359173710.6240845,0.061,0,2503083306.9721537,371769000.0,73717000.0,0.02563,0.0,25313000.0,71413000.0,0.0,Technology
1285,NAPA,19.0,8,14.89,1715610949.5573044,0.276,1,2189119571.6351204,372510000.0,110977000.0,0.041950002,-2101000.0,35897000.0,68101000.0,-731000.0,Consumer Defensive
1286,NARI,95.5,10,64.27,3562299530.934906,0.486,1,5293577102.969271,383471000.0,-18772000.0,-0.01884,0.0,106487000.0,-13972000.0,0.0,Healthcare
1287,NAT,4.0,6,3.55,745485789.9866104,0.127,1,840162485.3149099,339340000.0,36465000.0,0.02611,0.0,143581000.0,24134000.0,0.0,Industrials
1288,NATI,52.0,7,52.49,6902225260.71167,-0.009,0,6840105233.365265,1656975000.0,215504000.0,0.055960003,40204000.0,187294000.0,42964000.0,0.0,Technology
1289,NBIX,130.0,18,102.21,9872249579.411133,0.272,1,12557501465.010962,1488700000.0,264600000.0,0.07008,15600000.0,355200000.0,339400000.0,0.0,Healthcare
1290,NBR,195.0,7,125.44,1186208330.2868652,0.555,1,1844553953.5960755,2653766000.0,718245000.0,0.0054,801024000.0,636218000.0,501089000.0,0.0,Energy
1291,NCLH,16.5,14,12.92,5444436352.149963,0.277,1,6952545221.695503,4843760000.0,-665138000.0,-0.05203,0.0,4195774000.0,210020000.0,0.0,Consumer Cyclical
1293,NCNO,30.0,11,24.07,2692662725.860596,0.246,1,3355057756.4223027,273865000.0,-62434000.0,-0.059580002,0.0,134450000.0,-15381000.0,0.0,Technology
1294,NCR,32.0,7,22.82,3215155397.003174,0.402,1,4507647866.59845,7844000000.0,1123000000.0,0.02595,0.0,688000000.0,447000000.0,0.0,Technology
1295,NDAQ,64.5,14,54.56,26748476280.306885,0.182,1,31616698963.32274,6226000000.0,1959000000.0,0.05167,-9000000.0,340000000.0,1706000000.0,0.0,Financial Services
1296,NDLS,10.0,5,4.72,217310678.3403397,1.119,1,460481327.40317976,509480000.0,28600000.0,0.0018099999,0.0,34328000.0,9557000.0,0.0,Consumer Cyclical
1297,NDSN,257.5,8,211.71,12230021325.845337,0.216,1,14871705932.22793,2590278000.0,756652000.0,0.109510005,-12937000.0,228069000.0,518381000.0,5250000.0,Industrials
1298,NEM,56.0,18,52.07,41600543956.5044,0.075,0,44720584753.24223,11915000000.0,3898000000.0,0.0256,252000000.0,-307000000.0,3220000000.0,0.0,Basic Materials
1299,NEO,20.0,7,14.81,1887653033.4835048,0.35,1,2548331595.202731,509728000.0,-83890000.0,-0.053629998,0.0,25399000.0,-65993000.0,0.0,Healthcare
1300,NEP,85.5,12,61.83,5511340873.214722,0.383,1,7622184427.65596,1211000000.0,698000000.0,0.00479,0.0,229000000.0,776000000.0,0.0,Utilities
1301,NET,65.0,20,57.64,18941944338.303223,0.128,1,21366513213.60604,975241000.0,-83414000.0,-0.04973,0.0,318815000.0,123595000.0,0.0,Technology
1302,NETI,12.5,4,8.71,336616242.47426987,0.435,1,483044307.95057726,199326000.0,134981000.0,0.05534,0.0,60097000.0,63263000.0,0.0,Industrials
1303,NEWR,77.5,12,71.47,4884123804.540527,0.084,0,5294390204.121932,785521000.0,-106998000.0,-0.083380006,33798000.0,117873000.0,30687000.0,27063000.0,Technology
1304,NEX,14.25,10,8.73,2040026293.029785,0.632,1,3329322910.224609,3244822000.0,623989000.0,0.14894,229259000.0,1821381000.0,454391000.0,0.0,Energy
1305,NEXA,7.0,7,6.15,814499862.6303673,0.138,1,926900843.673358,3033990000.0,648452000.0,0.06327,56697000.0,411880000.0,266630000.0,0.0,Basic Materials
1306,NFE,54.5,10,28.52,5954120495.567322,0.911,1,11378324267.029152,2368272000.0,529249000.0,0.06814,-11098000.0,1045462000.0,355111000.0,0.0,Utilities
1307,NFG,75.5,4,57.81,5306675088.301392,0.306,1,6930517665.321617,2186046000.0,1230191000.0,0.067210004,60130000.0,443387000.0,968377000.0,155856000.0,Energy
